[     397ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:54068/favicon.ico:0
[25581851ms] [ERROR] WebSocket connection to 'ws://localhost:54068/?key=52b875be14bba9737ff9bbfe763041c5d1fd91b292ad3c7539dbe34d7f8386f4' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://localhost:54068/:145
[25614177ms] [ERROR] WebSocket connection to 'ws://localhost:54068/?key=52b875be14bba9737ff9bbfe763041c5d1fd91b292ad3c7539dbe34d7f8386f4' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://localhost:54068/:145
[25646520ms] [ERROR] WebSocket connection to 'ws://localhost:54068/?key=52b875be14bba9737ff9bbfe763041c5d1fd91b292ad3c7539dbe34d7f8386f4' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://localhost:54068/:145
[25678865ms] [ERROR] WebSocket connection to 'ws://localhost:54068/?key=52b875be14bba9737ff9bbfe763041c5d1fd91b292ad3c7539dbe34d7f8386f4' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://localhost:54068/:145
[25711223ms] [ERROR] WebSocket connection to 'ws://localhost:54068/?key=52b875be14bba9737ff9bbfe763041c5d1fd91b292ad3c7539dbe34d7f8386f4' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://localhost:54068/:145
[25743581ms] [ERROR] WebSocket connection to 'ws://localhost:54068/?key=52b875be14bba9737ff9bbfe763041c5d1fd91b292ad3c7539dbe34d7f8386f4' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://localhost:54068/:145
[25775925ms] [ERROR] WebSocket connection to 'ws://localhost:54068/?key=52b875be14bba9737ff9bbfe763041c5d1fd91b292ad3c7539dbe34d7f8386f4' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://localhost:54068/:145
[25808270ms] [ERROR] WebSocket connection to 'ws://localhost:54068/?key=52b875be14bba9737ff9bbfe763041c5d1fd91b292ad3c7539dbe34d7f8386f4' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://localhost:54068/:145
[25840599ms] [ERROR] WebSocket connection to 'ws://localhost:54068/?key=52b875be14bba9737ff9bbfe763041c5d1fd91b292ad3c7539dbe34d7f8386f4' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://localhost:54068/:145
[25872941ms] [ERROR] WebSocket connection to 'ws://localhost:54068/?key=52b875be14bba9737ff9bbfe763041c5d1fd91b292ad3c7539dbe34d7f8386f4' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://localhost:54068/:145
[25905285ms] [ERROR] WebSocket connection to 'ws://localhost:54068/?key=52b875be14bba9737ff9bbfe763041c5d1fd91b292ad3c7539dbe34d7f8386f4' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://localhost:54068/:145
[25937640ms] [ERROR] WebSocket connection to 'ws://localhost:54068/?key=52b875be14bba9737ff9bbfe763041c5d1fd91b292ad3c7539dbe34d7f8386f4' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://localhost:54068/:145
